,user_id,number_of_ticks,date_created,chapter,book,numberofentriesofbook,numberofusersofbook,product_manning_id,user_owns_book,source,target,next_user,keep_edge
2571,-2074479722,1," ""2019-12-10 20:08:11""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-1",-2074479722.0,1.0
2572,-2074479722,1," ""2019-12-10 20:08:41""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-1",-2074479722.0,1.0
2573,-2074479722,7," ""2019-12-10 20:09:11""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-1",-2074479722.0,1.0
2574,-2074479722,3," ""2019-12-10 20:12:41""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-1",-2074479722.0,1.0
2575,-2074479722,1," ""2019-12-10 20:14:11""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-1",-2074479722.0,1.0
2576,-2074479722,1," ""2019-12-10 20:16:13""", chapter-1,stevens2,3148,609,970,0,"stevens2,  chapter-1","stevens2,  chapter-3",-2074479722.0,1.0
2577,-2074479722,2," ""2019-12-10 22:57:50""", chapter-3,stevens2,3148,609,970,0,"stevens2,  chapter-3","elgendy,  chapter-6",-2074479722.0,1.0
2648,-2074479722,1," ""2019-12-12 22:29:53""", chapter-6,elgendy,1502,232,1096,1,"elgendy,  chapter-6","elgendy,  chapter-9",-2074479722.0,1.0
2649,-2074479722,1," ""2019-12-12 22:30:04""", chapter-9,elgendy,1502,232,1096,1,"elgendy,  chapter-9","elgendy,  chapter-9",-2074479722.0,1.0
2650,-2074479722,1," ""2019-12-12 22:30:34""", chapter-9,elgendy,1502,232,1096,1,"elgendy,  chapter-9","elgendy,  chapter-1",-2074479722.0,1.0
2651,-2074479722,5," ""2019-12-12 22:30:49""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-1",-2074479722.0,1.0
2661,-2074479722,9," ""2019-12-12 22:33:20""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-1",-2074479722.0,1.0
2660,-2074479722,5," ""2019-12-12 22:37:52""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-1",-2074479722.0,1.0
2652,-2074479722,1," ""2019-12-12 22:39:51""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-1",-2074479722.0,1.0
2653,-2074479722,1," ""2019-12-12 22:42:57""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-1",-2074479722.0,1.0
2654,-2074479722,2," ""2019-12-12 22:43:27""", chapter-1,elgendy,1502,232,1096,1,"elgendy,  chapter-1","elgendy,  chapter-2",-2074479722.0,1.0
2655,-2074479722,1," ""2019-12-12 22:44:27""", chapter-2,elgendy,1502,232,1096,1,"elgendy,  chapter-2","elgendy,  chapter-2",-2074479722.0,1.0
2656,-2074479722,1," ""2019-12-12 22:44:57""", chapter-2,elgendy,1502,232,1096,1,"elgendy,  chapter-2","elgendy,  chapter-2",-2074479722.0,1.0
2663,-2074479722,5," ""2019-12-12 22:45:27""", chapter-2,elgendy,1502,232,1096,1,"elgendy,  chapter-2","elgendy,  chapter-2",-2074479722.0,1.0
2657,-2074479722,1," ""2019-12-12 22:46:57""", chapter-2,elgendy,1502,232,1096,1,"elgendy,  chapter-2","elgendy,  chapter-3",-2074479722.0,1.0
2659,-2074479722,2," ""2019-12-12 22:47:35""", chapter-3,elgendy,1502,232,1096,1,"elgendy,  chapter-3","elgendy,  chapter-3",-2074479722.0,1.0
2673,-2074479722,9," ""2019-12-12 22:48:05""", chapter-3,elgendy,1502,232,1096,1,"elgendy,  chapter-3","elgendy,  chapter-3",-2074479722.0,1.0
2665,-2074479722,8," ""2019-12-12 22:48:35""", chapter-3,elgendy,1502,232,1096,1,"elgendy,  chapter-3","elgendy,  chapter-3",-2074479722.0,1.0
2658,-2074479722,17," ""2019-12-12 22:49:05""", chapter-3,elgendy,1502,232,1096,1,"elgendy,  chapter-3","elgendy,  chapter-3",-2074479722.0,1.0
2662,-2074479722,1," ""2019-12-15 09:58:29""", chapter-3,elgendy,1502,232,1096,1,"elgendy,  chapter-3","elgendy,  chapter-2",-2074479722.0,1.0
2664,-2074479722,1," ""2019-12-15 10:09:12""", chapter-2,elgendy,1502,232,1096,1,"elgendy,  chapter-2","elgendy,  chapter-7",-2074479722.0,1.0
2666,-2074479722,7," ""2019-12-15 19:35:10""", chapter-7,elgendy,1502,232,1096,1,"elgendy,  chapter-7","elgendy,  chapter-7",-2074479722.0,1.0
2669,-2074479722,22," ""2019-12-15 19:35:40""", chapter-7,elgendy,1502,232,1096,1,"elgendy,  chapter-7","elgendy,  chapter-7",-2074479722.0,1.0
2667,-2074479722,19," ""2019-12-15 19:37:40""", chapter-7,elgendy,1502,232,1096,1,"elgendy,  chapter-7","elgendy,  chapter-7",-2074479722.0,1.0
2670,-2074479722,3," ""2019-12-15 20:25:18""", chapter-7,elgendy,1502,232,1096,1,"elgendy,  chapter-7","elgendy,  chapter-7",-2074479722.0,1.0
2668,-2074479722,1," ""2019-12-15 20:33:56""", chapter-7,elgendy,1502,232,1096,1,"elgendy,  chapter-7","elgendy,  copyright-2019-manning-publications",-2074479722.0,1.0
2741,-2074434789,22," ""2019-10-19 19:03:52""", about-this-book,allaire,556,151,1009,1,"allaire,  about-this-book","allaire,  appendix-a",-2074434789.0,1.0
2722,-2074434789,6," ""2019-10-21 11:31:48""", appendix-a,allaire,556,151,1009,1,"allaire,  appendix-a","allaire,  appendix-a",-2074434789.0,1.0
2721,-2074434789,1," ""2019-10-21 11:32:48""", appendix-a,allaire,556,151,1009,1,"allaire,  appendix-a","raaijmakers,  chapter-3",-2074434789.0,1.0
2687,-2074434789,41," ""2019-10-21 11:39:57""", chapter-3,raaijmakers,518,209,996,0,"raaijmakers,  chapter-3","hagiwara,  chapter-4",-2074434789.0,1.0
2676,-2074434789,2," ""2019-10-21 11:40:45""", chapter-4,hagiwara,428,135,1131,0,"hagiwara,  chapter-4","hagiwara,  chapter-4",-2074434789.0,1.0
2678,-2074434789,6," ""2019-10-21 11:42:16""", chapter-4,hagiwara,428,135,1131,0,"hagiwara,  chapter-4","hagiwara,  chapter-4",-2074434789.0,1.0
2674,-2074434789,1," ""2019-10-21 13:00:45""", chapter-4,hagiwara,428,135,1131,0,"hagiwara,  chapter-4","hagiwara,  chapter-4",-2074434789.0,1.0
2675,-2074434789,1," ""2019-10-21 13:02:15""", chapter-4,hagiwara,428,135,1131,0,"hagiwara,  chapter-4","hagiwara,  chapter-4",-2074434789.0,1.0
2677,-2074434789,4," ""2019-10-21 13:03:15""", chapter-4,hagiwara,428,135,1131,0,"hagiwara,  chapter-4","kochmar,  chapter-1",-2074434789.0,1.0
2689,-2074434789,10," ""2019-10-21 13:59:51""", chapter-1,kochmar,404,201,1183,0,"kochmar,  chapter-1","raaijmakers,  chapter-3",-2074434789.0,1.0
2692,-2074434789,2," ""2019-10-21 14:00:17""", chapter-3,raaijmakers,518,209,996,0,"raaijmakers,  chapter-3","allaire,  chapter-1",-2074434789.0,1.0
2723,-2074434789,6," ""2019-10-21 14:08:14""", chapter-1,allaire,556,151,1009,1,"allaire,  chapter-1","allaire,  chapter-1",-2074434789.0,1.0
2724,-2074434789,7," ""2019-10-21 14:11:14""", chapter-1,allaire,556,151,1009,1,"allaire,  chapter-1","raaijmakers,  chapter-1",-2074434789.0,1.0
2679,-2074434789,1," ""2019-10-22 14:49:13""", chapter-1,raaijmakers,518,209,996,0,"raaijmakers,  chapter-1","raaijmakers,  chapter-1",-2074434789.0,1.0
2680,-2074434789,2," ""2019-10-22 14:49:43""", chapter-1,raaijmakers,518,209,996,0,"raaijmakers,  chapter-1","raaijmakers,  chapter-1",-2074434789.0,1.0
2681,-2074434789,1," ""2019-10-22 14:50:43""", chapter-1,raaijmakers,518,209,996,0,"raaijmakers,  chapter-1","allaire,  chapter-2",-2074434789.0,1.0
2752,-2074434789,55," ""2019-10-22 14:58:19""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2753,-2074434789,141," ""2019-10-22 14:58:49""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2725,-2074434789,136," ""2019-10-22 15:02:19""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2754,-2074434789,15," ""2019-10-23 12:18:21""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2755,-2074434789,56," ""2019-10-23 14:00:19""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-3",-2074434789.0,1.0
2758,-2074434789,22," ""2019-10-23 15:13:28""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2748,-2074434789,47," ""2019-10-23 15:13:58""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2760,-2074434789,353," ""2019-10-23 15:14:28""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2761,-2074434789,65," ""2019-10-23 15:15:28""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","rhys,  welcome",-2074434789.0,1.0
2682,-2074434789,1," ""2019-10-23 15:16:13""", welcome,rhys,1484,151,1141,0,"rhys,  welcome","rhys,  chapter-1",-2074434789.0,1.0
2683,-2074434789,1," ""2019-10-23 15:16:28""", chapter-1,rhys,1484,151,1141,0,"rhys,  chapter-1","rhys,  chapter-1",-2074434789.0,1.0
2684,-2074434789,1," ""2019-10-23 15:16:54""", chapter-1,rhys,1484,151,1141,0,"rhys,  chapter-1","rhys,  chapter-1",-2074434789.0,1.0
2685,-2074434789,2," ""2019-10-23 15:17:24""", chapter-1,rhys,1484,151,1141,0,"rhys,  chapter-1","rhys,  chapter-2",-2074434789.0,1.0
2686,-2074434789,2," ""2019-10-23 15:18:33""", chapter-2,rhys,1484,151,1141,0,"rhys,  chapter-2","raaijmakers,  chapter-3",-2074434789.0,1.0
2688,-2074434789,1," ""2019-10-23 15:20:38""", chapter-3,raaijmakers,518,209,996,0,"raaijmakers,  chapter-3","kochmar,  chapter-1",-2074434789.0,1.0
2690,-2074434789,1," ""2019-10-23 15:26:13""", chapter-1,kochmar,404,201,1183,0,"kochmar,  chapter-1","kochmar,  chapter-2",-2074434789.0,1.0
2691,-2074434789,1," ""2019-10-23 15:26:27""", chapter-2,kochmar,404,201,1183,0,"kochmar,  chapter-2","allaire,  chapter-3",-2074434789.0,1.0
2757,-2074434789,45," ""2019-10-24 09:22:38""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-1",-2074434789.0,1.0
2726,-2074434789,1," ""2019-10-24 10:34:22""", chapter-1,allaire,556,151,1009,1,"allaire,  chapter-1","allaire,  list-of-figures",-2074434789.0,1.0
2727,-2074434789,1," ""2019-10-24 15:24:13""", list-of-figures,allaire,556,151,1009,1,"allaire,  list-of-figures","allaire,  chapter-4",-2074434789.0,1.0
2750,-2074434789,6," ""2019-11-01 15:29:44""", chapter-4,allaire,556,151,1009,1,"allaire,  chapter-4","allaire,  chapter-4",-2074434789.0,1.0
2733,-2074434789,2," ""2019-11-01 15:30:14""", chapter-4,allaire,556,151,1009,1,"allaire,  chapter-4","allaire,  chapter-4",-2074434789.0,1.0
2728,-2074434789,2," ""2019-11-01 15:30:44""", chapter-4,allaire,556,151,1009,1,"allaire,  chapter-4","allaire,  chapter-3",-2074434789.0,1.0
2762,-2074434789,143," ""2019-11-04 10:05:31""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2729,-2074434789,41," ""2019-11-04 10:10:31""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2730,-2074434789,1," ""2019-11-04 11:29:15""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2731,-2074434789,1," ""2019-11-04 11:30:14""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-3",-2074434789.0,1.0
2738,-2074434789,3," ""2019-11-04 11:32:20""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  part-2",-2074434789.0,1.0
2732,-2074434789,19," ""2019-11-06 16:32:46""", part-2,allaire,556,151,1009,1,"allaire,  part-2","trask2,  about-this-book",-2074434789.0,1.0
2693,-2074434789,1," ""2019-11-06 16:34:43""", about-this-book,trask2,757,357,800,0,"trask2,  about-this-book","zai,  welcome",-2074434789.0,1.0
2694,-2074434789,1," ""2019-11-07 09:16:06""", welcome,zai,909,249,995,0,"zai,  welcome","allaire,  chapter-6",-2074434789.0,1.0
2743,-2074434789,180," ""2019-11-13 14:42:39""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","elgendy,  chapter-1",-2074434789.0,1.0
2715,-2074434789,25," ""2019-11-14 10:42:50""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2711,-2074434789,34," ""2019-11-14 10:44:03""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2710,-2074434789,26," ""2019-11-14 10:44:40""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2708,-2074434789,63," ""2019-11-14 10:45:24""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2709,-2074434789,22," ""2019-11-14 10:45:54""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2712,-2074434789,31," ""2019-11-14 10:46:24""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2713,-2074434789,61," ""2019-11-14 10:46:54""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-1",-2074434789.0,1.0
2703,-2074434789,3," ""2019-11-14 10:47:24""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","elgendy,  chapter-3",-2074434789.0,1.0
2695,-2074434789,1," ""2019-11-14 10:48:19""", chapter-3,elgendy,1502,232,1096,0,"elgendy,  chapter-3","elgendy,  chapter-3",-2074434789.0,1.0
2696,-2074434789,2," ""2019-11-14 10:48:49""", chapter-3,elgendy,1502,232,1096,0,"elgendy,  chapter-3","elgendy,  chapter-3",-2074434789.0,1.0
2697,-2074434789,2," ""2019-11-14 10:49:49""", chapter-3,elgendy,1502,232,1096,0,"elgendy,  chapter-3","elgendy,  chapter-3",-2074434789.0,1.0
2698,-2074434789,1," ""2019-11-14 10:50:49""", chapter-3,elgendy,1502,232,1096,0,"elgendy,  chapter-3","elgendy,  copyright-2019-manning-publications",-2074434789.0,1.0
2707,-2074434789,4," ""2019-11-14 10:53:59""", copyright-2019-manning-publications,elgendy,1502,232,1096,0,"elgendy,  copyright-2019-manning-publications","elgendy,  chapter-8",-2074434789.0,1.0
2699,-2074434789,1," ""2019-11-14 10:56:21""", chapter-8,elgendy,1502,232,1096,0,"elgendy,  chapter-8","elgendy,  welcome",-2074434789.0,1.0
2700,-2074434789,8," ""2019-11-14 10:56:50""", welcome,elgendy,1502,232,1096,0,"elgendy,  welcome","allaire,  chapter-6",-2074434789.0,1.0
2742,-2074434789,7," ""2019-11-14 11:11:04""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","elgendy,  brief-contents",-2074434789.0,1.0
2701,-2074434789,1," ""2019-11-14 11:18:17""", brief-contents,elgendy,1502,232,1096,0,"elgendy,  brief-contents","elgendy,  table-of-contents",-2074434789.0,1.0
2702,-2074434789,3," ""2019-11-14 11:18:34""", table-of-contents,elgendy,1502,232,1096,0,"elgendy,  table-of-contents","elgendy,  chapter-2",-2074434789.0,1.0
2716,-2074434789,6," ""2019-11-14 11:24:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2717,-2074434789,7," ""2019-11-14 11:25:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2704,-2074434789,2," ""2019-11-14 11:28:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2718,-2074434789,3," ""2019-11-14 11:29:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2720,-2074434789,3," ""2019-11-14 11:30:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2705,-2074434789,3," ""2019-11-14 11:30:39""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","elgendy,  chapter-2",-2074434789.0,1.0
2706,-2074434789,1," ""2019-11-14 11:32:09""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","allaire,  chapter-5",-2074434789.0,1.0
2746,-2074434789,15," ""2019-11-14 11:56:51""", chapter-5,allaire,556,151,1009,1,"allaire,  chapter-5","allaire,  chapter-5",-2074434789.0,1.0
2747,-2074434789,73," ""2019-11-14 12:06:26""", chapter-5,allaire,556,151,1009,1,"allaire,  chapter-5","allaire,  chapter-5",-2074434789.0,1.0
2740,-2074434789,80," ""2019-11-14 12:39:58""", chapter-5,allaire,556,151,1009,1,"allaire,  chapter-5","allaire,  chapter-5",-2074434789.0,1.0
2734,-2074434789,1," ""2019-11-14 15:58:32""", chapter-5,allaire,556,151,1009,1,"allaire,  chapter-5","allaire,  chapter-3",-2074434789.0,1.0
2735,-2074434789,1," ""2019-11-15 12:16:20""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","elgendy,  chapter-1",-2074434789.0,1.0
2714,-2074434789,7," ""2019-11-16 22:03:58""", chapter-1,elgendy,1502,232,1096,0,"elgendy,  chapter-1","allaire,  chapter-2",-2074434789.0,1.0
2736,-2074434789,1," ""2019-11-16 22:09:42""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-6",-2074434789.0,1.0
2737,-2074434789,9," ""2019-11-18 15:31:19""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-3",-2074434789.0,1.0
2759,-2074434789,8," ""2019-11-20 15:27:17""", chapter-3,allaire,556,151,1009,1,"allaire,  chapter-3","allaire,  chapter-6",-2074434789.0,1.0
2739,-2074434789,10," ""2019-11-21 19:47:58""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-6",-2074434789.0,1.0
2744,-2074434789,116," ""2019-11-27 16:07:01""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-5",-2074434789.0,1.0
2745,-2074434789,2," ""2019-12-03 15:53:07""", chapter-5,allaire,556,151,1009,1,"allaire,  chapter-5","allaire,  chapter-4",-2074434789.0,1.0
2749,-2074434789,1," ""2019-12-09 15:43:06""", chapter-4,allaire,556,151,1009,1,"allaire,  chapter-4","elgendy,  chapter-2",-2074434789.0,1.0
2719,-2074434789,10," ""2019-12-09 15:45:19""", chapter-2,elgendy,1502,232,1096,0,"elgendy,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2751,-2074434789,1," ""2019-12-10 12:09:54""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2074434789.0,1.0
2764,-2074302397,2," ""2019-11-17 16:04:16""", chapter-4,luksa,2836,572,803,1,"luksa,  chapter-4","luksa,  chapter-4",-2074302397.0,1.0
2765,-2074302397,1," ""2019-11-17 17:28:42""", chapter-4,luksa,2836,572,803,1,"luksa,  chapter-4","urma2,  chapter-1",-2074302397.0,1.0
2766,-2074216227,10," ""2019-10-27 15:58:08""", chapter-2,juric2,712,172,926,1,"juric2,  chapter-2","hunter,  chapter-7",-2074216227.0,1.0
2767,-2074216227,1," ""2019-11-22 14:35:52""", chapter-7,hunter,905,421,676,1,"hunter,  chapter-7","tanweihao,  chapter-1",-2074216227.0,1.0
2769,-2073874436,177," ""2019-10-25 14:36:03""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-6",-2073874436.0,1.0
2770,-2073874436,121," ""2019-10-25 18:53:08""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-6",-2073874436.0,1.0
2771,-2073874436,3," ""2019-10-26 01:56:21""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","allaire,  chapter-6",-2073874436.0,1.0
2772,-2073874436,5," ""2019-10-26 01:57:51""", chapter-6,allaire,556,151,1009,1,"allaire,  chapter-6","raaijmakers,  chapter-2",-2073874436.0,1.0
2773,-2073874436,1," ""2019-10-26 02:02:47""", chapter-2,raaijmakers,518,209,996,1,"raaijmakers,  chapter-2","hagiwara,  welcome",-2073874436.0,1.0
2774,-2073874436,1," ""2019-10-26 02:05:40""", welcome,hagiwara,428,135,1131,1,"hagiwara,  welcome","lane,  about-this-book",-2073874436.0,1.0
2775,-2073874436,1," ""2019-10-26 02:06:41""", about-this-book,lane,1417,398,888,1,"lane,  about-this-book","harenslak,  chapter-1",-2073874436.0,1.0
2776,-2073874436,1," ""2019-10-26 02:08:31""", chapter-1,harenslak,601,203,1185,1,"harenslak,  chapter-1","harenslak,  chapter-3",-2073874436.0,1.0
2789,-2073846376,40," ""2019-10-17 13:46:11""", chapter-20,kurt,1185,145,807,1,"kurt,  chapter-20","bragilevsky,  chapter-8",-2073846376.0,1.0
2790,-2073846376,2," ""2019-11-07 01:35:08""", chapter-8,bragilevsky,645,260,992,1,"bragilevsky,  chapter-8","bragilevsky,  chapter-8",-2073846376.0,1.0
2791,-2073846376,1," ""2019-11-07 01:35:47""", chapter-8,bragilevsky,645,260,992,1,"bragilevsky,  chapter-8","bragilevsky,  chapter-6",-2073846376.0,1.0
2792,-2073846376,10," ""2019-11-07 01:36:02""", chapter-6,bragilevsky,645,260,992,1,"bragilevsky,  chapter-6","ponelat,  welcome",-2073846376.0,1.0
2778,-2073846376,3," ""2019-11-13 14:58:03""", welcome,ponelat,431,158,1115,0,"ponelat,  welcome","lauret,  chapter-1",-2073846376.0,1.0
2793,-2073846376,1," ""2019-11-13 15:02:44""", chapter-1,lauret,2604,695,1045,1,"lauret,  chapter-1","lauret,  chapter-3",-2073846376.0,1.0
2794,-2073846376,1," ""2019-11-13 15:03:25""", chapter-3,lauret,2604,695,1045,1,"lauret,  chapter-3","ponelat,  chapter-1",-2073846376.0,1.0
2779,-2073846376,3," ""2019-11-13 15:06:55""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2780,-2073846376,43," ""2019-11-13 15:08:25""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2781,-2073846376,19," ""2019-11-13 17:47:05""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2782,-2073846376,24," ""2019-11-13 18:55:26""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2783,-2073846376,16," ""2019-11-13 19:19:56""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2784,-2073846376,1," ""2019-11-13 19:45:37""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2785,-2073846376,31," ""2019-11-13 19:46:07""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2786,-2073846376,1," ""2019-11-13 20:55:28""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2787,-2073846376,5," ""2019-11-13 20:55:58""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-1",-2073846376.0,1.0
2788,-2073846376,1," ""2019-11-13 20:58:28""", chapter-1,ponelat,431,158,1115,0,"ponelat,  chapter-1","ponelat,  chapter-2",-2073846376.0,1.0
